ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC005041.5,lncRNA,0.1,0.81,2.25,0.28,5.81,6.37
AC005042.1,lncRNA,0.45,0.78,0.45,1.0,1.36,0.96
AC005046.1,lncRNA,0.0,0.0,0.0,0.62,0.62,1.09
AC005050.1,lncRNA,0.0,0.59,0.34,1.0,2.73,5.56
AC005050.2,lncRNA,0.0,0.23,0.0,0.0,1.81,2.06
AC005050.3,lncRNA,10.5,31.5,14.53,19.33,41.28,43.84
AC005052.2,lncRNA,0.67,0.74,0.63,0.42,7.2,7.96
AC005062.1,lncRNA,6.15,4.06,2.7,4.28,5.49,4.1
AC005064.1,lncRNA,8.79,7.15,13.76,70.68,25.38,22.06
AC005070.3,lncRNA,1.0,1.5,0.0,1.17,0.17,0.48
AC005071.1,lncRNA,0.25,0.07,0.0,2.0,0.08,1.14
AC005072.1,lncRNA,0.93,1.71,0.0,5.13,2.78,2.61
AC005076.1,lncRNA,3.87,2.73,1.66,0.37,7.09,8.22
AC005081.1,lncRNA,0.0,1.0,1.03,4.44,7.84,4.62
AC005082.1,lncRNA,1.67,3.57,2.79,4.26,7.18,12.01
AC005082.2,lncRNA,0.2,1.17,0.37,0.65,1.51,2.37
AC005083.1,lncRNA,0.49,0.0,0.0,0.0,0.79,1.39
AC005086.2,lncRNA,2.28,0.28,1.0,0.0,7.45,7.17
AC005089.1,lncRNA,4.94,5.56,1.42,8.43,4.59,2.53
AC005090.1,lncRNA,0.0,0.2,0.2,0.0,1.77,2.81
AC005096.1,lncRNA,0.0,0.05,0.0,6.23,2.58,1.28
AC005100.1,lncRNA,0.1,1.89,0.36,1.45,7.96,9.25
AC005100.2,lncRNA,1.33,0.0,2.61,1.62,6.12,2.69
AC005104.1,lncRNA,0.0,0.07,0.12,0.09,0.37,1.27
AC005104.2,lncRNA,0.0,0.0,0.0,0.0,1.42,1.54
AC005144.1,lncRNA,1.74,0.07,0.25,1.0,3.34,1.74
AC005153.1,lncRNA,0.1,2.14,0.28,1.6,3.04,3.18
AC005154.3,lncRNA,0.54,0.25,0.0,0.0,0.51,0.23
AC005154.4,lncRNA,1.08,0.5,0.06,0.17,4.2,3.16
AC005160.1,lncRNA,0.0,1.34,2.0,0.0,0.5,0.0
AC005162.1,lncRNA,0.33,0.09,0.41,2.0,4.41,7.29
AC005162.2,lncRNA,1.15,1.16,1.31,4.23,15.05,13.85
AC005165.1,lncRNA,7.34,5.48,5.64,3.85,24.93,27.9
AC005165.3,lncRNA,2.5,1.33,0.17,0.0,3.73,1.92
AC005180.1,lncRNA,0.12,0.06,0.58,0.0,1.77,0.07
AC005180.2,lncRNA,0.14,3.14,0.33,5.1,2.03,2.68
AC005197.1,lncRNA,6.33,4.0,0.0,0.0,0.75,2.53
AC005208.1,lncRNA,0.2,1.7,0.0,0.11,5.26,1.44
AC005209.1,lncRNA,0.06,0.12,0.42,1.0,2.11,3.28
AC005220.1,lncRNA,0.83,2.44,0.19,1.79,3.1,6.29
AC005224.1,lncRNA,1.72,6.64,3.7,4.97,37.59,38.03
AC005224.2,lncRNA,2.33,0.14,2.47,16.21,11.7,7.35
AC005224.3,lncRNA,9.43,24.54,9.64,10.65,23.38,26.14
AC005225.1,lncRNA,0.0,1.45,0.0,0.05,0.91,2.72
AC005225.2,lncRNA,1.4,4.61,1.24,6.11,8.85,12.02
AC005225.3,lncRNA,2.0,0.11,0.0,0.08,1.25,0.31
AC005229.3,lncRNA,5.23,2.35,3.59,3.52,24.41,30.36
AC005229.4,lncRNA,0.25,0.34,0.46,1.14,3.22,3.66
AC005232.1,lncRNA,0.0,1.0,0.21,0.35,2.11,1.85
AC005234.1,lncRNA,2.0,1.0,0.25,2.0,0.33,0.0
AC005234.2,lncRNA,0.12,0.11,2.97,1.25,9.12,6.13
AC005244.2,lncRNA,0.33,0.0,0.25,0.0,0.4,0.67
AC005252.4,lncRNA,5.0,4.19,0.0,1.33,0.0,0.0
AC005253.1,lncRNA,0.67,2.27,6.38,1.42,16.71,10.84
AC005253.2,lncRNA,0.5,2.29,0.04,0.5,4.83,3.71
AC005256.1,lncRNA,1.42,3.19,1.42,2.58,5.91,6.67
AC005258.2,lncRNA,1.08,1.13,3.56,3.19,16.87,13.96
AC005261.1,lncRNA,0.0,5.26,3.09,4.31,3.08,1.42
AC005261.2,lncRNA,7.29,9.83,4.76,4.0,7.05,12.59
AC005261.3,lncRNA,0.42,0.07,0.71,0.03,0.62,0.41
AC005262.2,lncRNA,0.68,0.33,1.56,0.18,4.17,3.19
AC005264.1,lncRNA,0.67,4.11,1.54,3.44,6.59,8.55
AC005277.1,lncRNA,0.0,0.0,0.16,0.03,0.81,0.3
AC005277.2,lncRNA,0.0,0.17,0.0,0.0,0.33,0.25
AC005280.1,lncRNA,1.93,1.17,1.0,2.38,11.88,13.39
AC005280.2,lncRNA,2.87,10.8,2.34,4.42,14.44,9.84
AC005280.3,lncRNA,1.37,2.8,0.07,0.95,2.06,3.23
AC005281.1,lncRNA,0.25,0.64,0.21,0.54,3.79,5.11
AC005288.1,lncRNA,0.67,1.42,0.1,1.0,6.27,5.11
AC005291.1,lncRNA,0.0,2.48,0.0,0.12,0.11,0.4
AC005291.2,lncRNA,0.0,0.5,0.0,0.93,0.77,1.31
AC005293.1,lncRNA,0.0,1.33,1.23,0.0,11.28,5.9
AC005301.1,lncRNA,1.42,0.33,0.55,1.42,1.53,1.02
AC005301.2,lncRNA,0.08,1.27,0.5,1.0,2.38,4.27
AC005303.1,lncRNA,0.0,0.29,0.0,2.0,4.15,2.69
AC005304.1,lncRNA,0.1,0.0,0.0,0.0,1.01,1.29
AC005304.2,lncRNA,1.52,0.2,0.49,0.4,5.73,7.07
AC005304.3,lncRNA,0.25,0.0,1.17,0.14,0.4,0.73
AC005306.1,lncRNA,1.43,0.85,2.08,0.65,7.43,3.58
AC005307.1,lncRNA,0.0,0.0,0.25,2.0,5.74,6.35
AC005323.1,lncRNA,0.25,1.37,0.09,1.0,2.63,1.08
AC005323.2,lncRNA,0.05,0.43,0.0,0.0,0.17,0.43
AC005324.1,lncRNA,0.5,1.89,0.0,0.0,0.0,0.96
AC005324.4,lncRNA,1.0,0.1,0.0,0.05,0.61,0.14
AC005329.1,lncRNA,0.93,4.12,1.78,3.81,17.21,21.58
AC005329.2,lncRNA,0.46,0.22,2.85,1.02,1.75,1.15
AC005329.3,lncRNA,1.33,0.65,2.14,2.07,13.53,15.11
AC005330.1,lncRNA,0.2,3.4,3.07,1.81,6.77,2.67
AC005332.1,lncRNA,3.52,2.86,3.69,5.21,10.85,15.43
AC005332.2,lncRNA,0.2,0.77,0.28,0.25,1.47,0.46
AC005332.3,lncRNA,0.0,0.0,0.25,1.0,0.0,0.3
AC005332.5,lncRNA,2.04,3.1,4.87,9.22,15.56,10.71
AC005332.6,lncRNA,2.75,2.48,3.24,2.17,12.65,12.94
AC005332.7,lncRNA,0.5,0.25,0.0,0.06,0.0,0.08
AC005339.1,lncRNA,0.17,0.18,0.12,0.0,2.15,1.54
AC005342.1,lncRNA,0.06,0.23,0.53,3.46,0.25,2.25
AC005342.2,lncRNA,0.43,0.77,0.7,8.79,10.77,5.13
AC005343.1,lncRNA,0.0,3.09,3.0,13.16,2.73,15.13
AC005343.4,lncRNA,0.07,0.17,0.07,0.0,1.9,0.0
AC005344.1,lncRNA,0.0,0.0,0.25,0.0,0.07,0.85
AC005355.1,lncRNA,0.0,0.45,2.58,0.0,2.86,2.08
AC005358.1,lncRNA,0.06,1.67,1.79,4.62,11.17,6.26
AC005363.2,lncRNA,0.0,1.27,0.34,0.33,1.45,1.01
AC005379.1,lncRNA,0.0,0.14,1.25,0.0,0.75,1.52
AC005381.1,lncRNA,0.0,0.27,0.1,0.12,3.02,1.81
AC005383.1,lncRNA,0.0,0.05,0.0,0.36,0.0,0.0
AC005387.1,lncRNA,0.83,3.17,0.0,1.0,0.8,1.23
AC005387.2,lncRNA,0.1,0.0,0.0,0.5,1.5,0.25
AC005391.1,lncRNA,0.11,0.0,0.5,0.0,0.13,0.4
AC005392.1,lncRNA,0.1,2.17,0.42,0.25,0.32,0.72
AC005392.3,lncRNA,0.0,0.0,0.0,0.0,0.43,1.04
AC005393.1,lncRNA,0.0,0.0,0.0,0.0,2.46,0.53
AC005394.1,lncRNA,0.53,0.0,0.42,0.61,0.81,0.6
AC005394.2,lncRNA,0.5,1.03,0.84,4.13,7.37,7.78
AC005400.1,lncRNA,1.65,3.72,0.2,4.74,6.91,4.23
AC005410.2,lncRNA,0.11,0.0,0.0,0.0,0.22,1.1
AC005414.1,lncRNA,1.73,2.5,1.32,4.8,7.28,5.3
AC005476.2,lncRNA,3.33,2.04,1.07,4.24,5.31,5.78
AC005479.1,lncRNA,0.92,1.64,2.2,1.61,1.59,2.89
AC005479.2,lncRNA,0.0,4.0,0.0,0.0,0.14,2.17
AC005480.1,lncRNA,5.45,2.9,1.41,7.33,4.02,6.27
AC005481.1,lncRNA,13.41,23.31,24.33,15.16,322.17,437.24
AC005482.1,lncRNA,0.5,0.0,0.12,1.1,4.12,2.33
AC005486.1,lncRNA,0.0,0.33,0.5,0.0,0.75,0.5
AC005487.1,lncRNA,6.65,4.07,4.36,11.7,54.78,64.77
AC005495.1,lncRNA,0.0,0.26,0.5,1.05,0.0,0.15
AC005498.1,lncRNA,0.0,0.0,0.09,0.0,0.59,0.0
AC005498.2,lncRNA,7.61,3.66,17.71,3.25,3.33,4.43
AC005498.3,lncRNA,1.41,1.31,0.73,3.83,6.02,5.66
AC005515.1,lncRNA,0.1,0.0,0.31,0.5,0.22,0.53
AC005518.1,lncRNA,0.43,1.4,1.0,0.0,5.22,4.08
AC005519.1,lncRNA,0.67,3.59,0.33,5.0,3.26,0.86
AC005520.2,lncRNA,9.12,10.95,11.33,13.62,120.25,95.28
AC005520.3,lncRNA,0.0,0.0,0.0,0.2,1.58,0.33
AC005520.5,lncRNA,0.06,0.06,0.0,12.73,1.43,1.47
AC005522.1,lncRNA,1.53,4.77,5.07,1.01,5.63,9.15
AC005523.1,lncRNA,1.08,0.21,1.17,3.17,88.26,59.81
AC005523.2,lncRNA,3.05,7.18,9.03,14.87,45.13,46.96
AC005529.1,lncRNA,1.14,0.2,1.42,1.05,1.34,6.72
AC005532.1,lncRNA,1.2,1.04,0.72,0.0,5.67,6.8
AC005537.1,lncRNA,6.83,7.4,5.39,8.99,8.8,10.15
AC005538.1,lncRNA,0.25,0.0,0.81,1.0,0.69,0.28
AC005538.3,lncRNA,4.46,5.83,5.36,5.7,27.28,44.62
AC005540.1,lncRNA,0.06,0.74,2.22,1.52,5.96,10.69
AC005544.1,lncRNA,0.08,0.31,2.33,2.0,1.15,2.35
AC005544.2,lncRNA,0.81,0.07,0.0,0.0,2.1,7.11
AC005546.1,lncRNA,0.0,0.28,0.37,1.08,0.65,1.46
AC005548.1,lncRNA,0.53,0.17,0.23,1.0,7.43,4.07
AC005549.1,lncRNA,1.33,0.56,2.74,0.08,3.05,4.5
AC005550.1,lncRNA,0.25,0.0,0.0,0.0,1.06,0.19
AC005550.2,lncRNA,0.18,2.29,1.54,4.68,10.76,15.78
AC005552.1,lncRNA,2.31,1.84,3.03,0.56,3.83,3.44
AC005562.1,lncRNA,14.87,18.5,2.29,18.53,23.4,23.17
AC005580.1,lncRNA,0.0,1.25,1.53,2.5,3.32,4.18
AC005586.1,lncRNA,0.83,0.61,0.55,1.07,5.21,7.65
AC005592.1,lncRNA,0.2,0.17,0.0,0.0,0.41,0.24
AC005592.2,lncRNA,0.07,0.31,0.0,2.25,1.18,1.52
AC005594.1,lncRNA,0.62,2.5,2.65,0.22,3.4,2.37
AC005597.1,lncRNA,1.46,3.5,0.27,2.0,39.23,44.21
AC005599.1,lncRNA,2.31,0.78,1.49,3.2,6.18,6.41
AC005606.1,lncRNA,0.0,0.56,0.0,0.05,0.5,0.95
AC005606.2,lncRNA,3.12,0.85,2.05,0.56,7.19,7.93
AC005609.1,lncRNA,1.13,1.49,1.67,1.18,14.0,10.24
AC005609.2,lncRNA,0.0,0.31,0.07,0.0,0.8,1.03
AC005609.3,lncRNA,0.0,0.0,0.03,0.04,1.22,0.75
AC005609.4,lncRNA,0.0,0.1,0.0,0.0,0.0,0.0
AC005609.5,lncRNA,2.71,2.62,4.45,7.45,15.83,20.52
AC005614.1,lncRNA,1.4,0.7,0.71,3.63,7.97,6.92
AC005614.2,lncRNA,0.0,0.0,0.05,0.97,0.69,1.28
AC005616.1,lncRNA,2.0,0.0,0.0,2.25,0.66,0.0
AC005618.1,lncRNA,1.03,4.65,2.18,3.81,6.0,7.81
AC005618.2,lncRNA,0.54,0.0,0.06,0.18,0.4,1.62
AC005618.3,lncRNA,0.35,0.0,1.42,0.22,7.31,2.46
AC005618.4,lncRNA,1.0,3.0,0.52,0.33,5.43,2.64
AC005625.1,lncRNA,2.5,1.76,2.44,0.25,19.35,19.58
AC005632.3,lncRNA,0.0,0.0,0.0,0.0,5.3,2.94
AC005632.5,lncRNA,0.5,0.0,0.08,2.0,1.47,2.39
AC005632.6,lncRNA,1.79,9.39,1.32,0.98,8.92,6.43
AC005670.1,lncRNA,0.56,1.09,0.4,0.33,2.71,0.95
AC005670.3,lncRNA,9.49,11.63,19.51,29.17,169.63,103.37
AC005674.1,lncRNA,2.33,1.52,4.7,7.25,16.76,22.14
AC005682.2,lncRNA,2.0,0.0,1.25,0.5,4.01,2.72
AC005692.1,lncRNA,0.0,3.0,0.95,0.06,1.08,0.34
AC005692.2,lncRNA,0.0,1.33,0.17,0.0,0.85,2.36
AC005692.3,lncRNA,5.63,2.51,1.38,1.25,8.18,12.0
AC005695.1,lncRNA,3.93,5.96,5.66,10.12,43.45,18.1
AC005695.2,lncRNA,0.2,0.0,0.0,0.0,0.0,0.46
AC005695.3,lncRNA,2.0,0.5,1.83,1.5,6.62,3.17
AC005696.1,lncRNA,0.1,5.61,5.82,0.0,3.46,3.31
AC005696.2,lncRNA,0.0,0.0,0.03,0.0,0.61,0.73
AC005696.3,lncRNA,0.0,0.05,0.5,0.5,1.36,0.24
AC005696.4,lncRNA,3.63,4.94,4.8,3.11,24.5,11.15
AC005697.2,lncRNA,0.0,0.82,0.2,0.34,1.33,2.55
AC005697.3,lncRNA,0.39,0.45,0.05,0.25,1.44,1.66
AC005699.1,lncRNA,0.38,1.95,0.27,7.33,4.16,7.3
AC005702.5,lncRNA,0.0,0.0,0.07,0.0,0.0,0.27
AC005703.1,lncRNA,1.0,0.12,0.81,0.0,1.27,1.32
AC005703.2,lncRNA,0.25,0.0,0.08,0.15,1.23,0.1
AC005703.3,lncRNA,1.0,0.0,0.37,0.25,0.89,0.39
AC005703.6,lncRNA,1.78,3.1,1.0,0.0,3.86,2.83
AC005722.3,lncRNA,2.68,2.17,2.62,2.06,9.21,9.29
AC005722.4,lncRNA,0.0,0.25,0.0,0.0,0.76,0.31
AC005725.1,lncRNA,0.06,1.86,2.17,2.2,0.62,3.65
AC005726.2,lncRNA,0.46,1.55,0.89,0.0,3.19,3.94
AC005726.3,lncRNA,0.0,1.0,0.28,1.5,0.86,0.53
AC005726.4,lncRNA,1.03,0.0,1.0,1.53,0.5,0.11
AC005730.2,lncRNA,0.79,0.67,1.44,4.42,7.37,5.65
AC005730.3,lncRNA,0.0,0.0,0.0,0.0,0.53,0.0
AC005736.1,lncRNA,0.0,0.05,0.28,0.09,0.07,1.0
AC005740.3,lncRNA,0.0,0.0,0.04,0.0,0.49,0.61
AC005740.4,lncRNA,0.17,0.25,0.0,1.0,0.24,0.4
AC005740.5,lncRNA,9.36,6.22,11.32,16.8,25.84,19.5
AC005746.1,lncRNA,5.07,0.38,0.25,1.0,2.64,2.65
AC005746.2,lncRNA,0.25,0.46,0.27,0.0,1.21,0.72
AC005746.3,lncRNA,0.0,0.6,0.15,0.23,1.06,1.24
AC005753.1,lncRNA,0.0,0.0,2.0,1.33,6.35,2.4
AC005753.2,lncRNA,2.0,0.56,0.0,0.0,0.83,1.17
AC005753.3,lncRNA,0.06,0.39,0.5,0.0,3.48,6.72
AC005757.1,lncRNA,0.0,0.0,0.0,0.0,0.56,0.14
AC005759.1,lncRNA,2.36,5.26,5.13,2.7,21.93,14.9
AC005772.1,lncRNA,1.5,0.0,1.33,0.0,4.6,4.06
AC005772.2,lncRNA,3.36,4.7,2.34,4.14,7.14,15.59
AC005774.2,lncRNA,0.25,0.0,0.0,0.33,0.79,0.8
AC005775.1,lncRNA,1.47,1.34,1.88,2.42,14.12,8.94
AC005776.2,lncRNA,0.05,14.66,1.12,4.16,6.7,3.3
AC005785.1,lncRNA,3.32,3.71,5.91,5.25,28.36,31.65
AC005786.2,lncRNA,0.08,1.5,1.89,0.0,0.8,3.33
AC005786.3,lncRNA,0.12,0.85,0.41,2.28,1.53,1.53
AC005789.1,lncRNA,0.35,1.62,1.2,0.66,3.21,3.07
AC005790.1,lncRNA,0.8,0.2,1.28,2.7,0.4,2.47
AC005803.1,lncRNA,1.19,0.4,0.25,0.0,2.86,2.19
AC005808.1,lncRNA,0.38,1.38,4.28,1.06,2.93,2.9
AC005821.1,lncRNA,3.22,3.0,6.5,1.54,9.38,10.37
AC005821.2,lncRNA,0.0,5.2,5.14,5.0,22.26,8.57
AC005823.1,lncRNA,0.0,0.5,0.0,2.0,0.09,1.19
AC005823.2,lncRNA,0.0,0.45,0.3,0.0,0.95,0.34
AC005828.1,lncRNA,0.88,1.5,0.0,1.28,3.04,0.98
AC005828.2,lncRNA,0.0,0.0,1.33,0.09,0.85,0.65
AC005828.3,lncRNA,0.52,1.72,0.0,0.53,0.49,1.11
AC005828.4,lncRNA,7.7,7.54,8.84,5.55,90.87,80.63
AC005828.5,lncRNA,0.0,0.0,0.0,0.0,0.25,0.06
AC005832.1,lncRNA,0.0,0.0,0.4,0.0,0.73,0.25
AC005833.2,lncRNA,1.81,2.98,7.07,6.43,12.85,9.78
AC005837.1,lncRNA,1.03,0.76,4.15,0.6,2.67,3.4
AC005837.4,lncRNA,0.56,0.0,0.77,0.57,0.5,1.37
AC005838.2,lncRNA,0.25,1.0,0.0,5.42,3.56,7.33
AC005840.2,lncRNA,0.74,3.44,1.69,1.25,15.77,14.99
AC005840.4,lncRNA,0.51,0.0,0.48,1.11,19.11,3.22
AC005841.1,lncRNA,0.0,0.25,0.25,0.0,0.37,0.4
AC005845.1,lncRNA,0.09,0.49,0.2,0.0,4.62,2.44
AC005856.1,lncRNA,0.0,0.47,3.16,1.6,6.42,4.74
AC005863.1,lncRNA,0.55,1.51,3.16,0.59,8.68,6.91
AC005865.2,lncRNA,0.18,0.4,0.45,0.0,1.43,1.86
AC005871.1,lncRNA,1.0,0.0,0.33,0.0,1.87,2.36
AC005871.2,lncRNA,0.04,0.14,1.15,0.0,1.7,2.26
AC005884.1,lncRNA,0.67,1.08,0.07,2.7,0.71,2.66
AC005884.2,lncRNA,0.13,1.42,0.29,0.31,0.22,0.43
AC005888.1,lncRNA,0.54,2.14,0.12,0.7,3.21,3.74
AC005899.1,lncRNA,0.0,0.0,2.0,0.07,1.07,1.0
AC005899.3,lncRNA,0.0,0.5,0.0,0.0,0.0,0.0
AC005899.4,lncRNA,2.01,4.86,1.78,3.23,11.83,9.98
AC005899.5,lncRNA,2.0,6.33,0.0,2.8,1.0,0.08
AC005899.6,lncRNA,1.0,0.09,0.0,2.22,0.0,0.14
AC005899.7,lncRNA,0.0,0.25,0.6,0.0,38.22,29.6
AC005899.8,lncRNA,6.98,9.78,11.29,15.89,128.3,127.73
AC005901.1,lncRNA,0.09,0.0,0.17,0.17,3.03,1.28
AC005906.2,lncRNA,4.28,12.78,16.06,14.34,40.26,23.19
AC005906.3,lncRNA,0.34,4.07,5.98,1.4,15.59,8.48
AC005908.2,lncRNA,1.0,0.0,0.11,1.0,0.76,1.5
AC005909.1,lncRNA,0.5,0.34,0.0,3.0,4.45,1.27
AC005909.2,lncRNA,0.25,0.79,0.0,0.0,2.0,1.48
AC005911.1,lncRNA,0.0,0.5,0.0,0.25,0.47,0.06
AC005912.2,lncRNA,2.43,2.3,3.02,7.1,8.09,6.48
AC005914.1,lncRNA,1.12,7.75,0.82,3.0,1.79,2.81
AC005920.1,lncRNA,2.48,3.37,5.36,4.92,19.84,9.42
AC005920.2,lncRNA,0.0,0.0,0.0,0.0,5.25,4.48
AC005920.3,lncRNA,0.0,0.12,0.17,1.2,12.28,9.91
AC005920.4,lncRNA,0.0,0.07,0.0,0.0,0.18,0.66
AC005921.2,lncRNA,0.0,0.0,0.0,1.7,0.25,0.69
AC005921.4,lncRNA,0.67,1.81,0.76,1.56,20.36,9.42
AC005944.1,lncRNA,3.26,5.93,5.01,0.12,7.31,5.48
AC005954.1,lncRNA,0.0,0.0,0.0,0.21,0.0,0.27
AC005954.2,lncRNA,0.18,0.04,0.19,0.0,0.68,1.18
AC005962.1,lncRNA,0.83,1.2,0.0,0.0,1.5,1.53
AC005962.2,lncRNA,5.45,1.63,4.57,3.54,11.57,6.93
AC005972.3,lncRNA,1.75,6.04,1.84,5.07,13.55,11.34
AC005993.1,lncRNA,1.57,3.21,2.04,3.5,6.69,5.79
AC005996.1,lncRNA,0.0,0.09,0.06,0.62,1.01,0.36
AC005998.1,lncRNA,4.2,1.55,2.57,2.43,21.08,29.99
AC005999.1,lncRNA,0.0,0.0,0.0,0.0,2.49,0.72
AC005999.2,lncRNA,0.68,0.14,0.33,1.25,1.62,1.81
AC006001.2,lncRNA,14.56,5.95,14.02,16.48,175.08,177.96
AC006003.1,lncRNA,0.07,0.0,0.07,0.0,3.9,1.99
AC006007.1,lncRNA,0.1,5.0,0.0,0.61,1.59,2.31
AC006008.1,lncRNA,0.11,0.24,0.0,0.0,2.25,5.81
AC006013.1,lncRNA,0.19,0.06,0.67,0.23,1.41,4.22
AC006017.1,lncRNA,0.0,0.0,0.0,0.0,1.2,0.73
AC006019.1,lncRNA,15.12,7.6,34.82,19.82,32.76,35.87
AC006019.2,lncRNA,0.81,0.17,2.55,2.52,6.0,7.69
AC006019.3,lncRNA,0.0,2.5,0.0,0.58,0.6,1.29
AC006026.3,lncRNA,0.0,0.16,0.03,0.22,4.95,1.91
AC006027.1,lncRNA,0.0,0.0,0.12,0.0,0.65,0.92
AC006033.2,lncRNA,2.17,3.67,1.37,0.5,3.02,2.61
AC006037.1,lncRNA,0.5,0.0,0.0,0.0,0.37,0.58
AC006040.1,lncRNA,0.25,0.13,0.0,0.0,0.87,0.33
AC006041.1,lncRNA,0.0,0.0,0.37,0.43,0.0,1.0
AC006041.2,lncRNA,2.86,5.92,5.75,1.69,13.02,16.19
AC006042.1,lncRNA,0.0,1.0,0.17,0.0,0.19,0.34
AC006042.3,lncRNA,0.0,0.0,0.0,0.21,0.0,0.34
AC006043.1,lncRNA,1.01,0.33,3.33,1.12,2.4,5.65
AC006055.1,lncRNA,0.0,0.0,0.0,0.0,0.12,0.0
AC006058.1,lncRNA,1.5,2.0,4.02,6.73,9.99,13.53
AC006058.2,lncRNA,0.73,0.86,5.14,1.74,8.88,10.56
AC006058.3,lncRNA,1.89,2.6,5.28,1.96,13.65,14.01
AC006059.1,lncRNA,2.25,5.62,3.46,1.64,10.48,6.82
AC006059.3,lncRNA,2.14,1.24,9.59,6.64,13.13,14.7
AC006059.4,lncRNA,0.09,0.0,0.05,1.11,2.0,1.82
AC006059.5,lncRNA,4.07,6.5,3.22,11.66,16.16,14.5
AC006062.1,lncRNA,0.46,1.07,2.89,5.17,5.99,4.23
AC006063.1,lncRNA,0.1,0.47,0.17,0.0,0.0,0.1
AC006063.2,lncRNA,2.45,0.53,1.02,2.83,7.51,8.39
AC006063.3,lncRNA,0.4,0.07,1.24,4.25,6.06,2.82
AC006063.4,lncRNA,1.31,1.78,7.0,1.79,6.71,6.69
AC006064.1,lncRNA,0.0,0.0,0.75,3.0,2.18,3.96
AC006064.2,lncRNA,1.02,0.98,0.73,0.0,5.88,3.88
AC006064.3,lncRNA,0.0,0.0,0.84,1.43,2.27,1.38
AC006064.4,lncRNA,19.0,38.96,3.06,2.54,2.55,7.49
AC006064.5,lncRNA,3.7,0.66,5.33,7.14,9.15,5.6
AC006065.3,lncRNA,0.0,0.0,0.0,0.04,2.33,3.67
AC006065.4,lncRNA,0.22,0.12,0.25,0.95,3.95,1.42
AC006076.1,lncRNA,0.14,0.0,0.26,3.42,1.38,0.97
AC006111.1,lncRNA,0.0,0.0,0.12,0.08,0.08,0.68
AC006111.2,lncRNA,0.74,2.5,0.17,0.17,1.36,1.07
AC006111.3,lncRNA,0.28,0.05,0.54,0.14,0.91,0.41
AC006112.1,lncRNA,0.14,3.94,2.29,3.73,1.84,1.1
AC006115.2,lncRNA,14.03,13.45,15.52,12.84,99.83,103.15
AC006116.4,lncRNA,0.0,0.07,0.0,0.0,0.17,0.0
AC006116.5,lncRNA,0.0,0.0,0.0,0.0,0.06,0.0
AC006116.6,lncRNA,0.08,0.4,0.12,0.12,2.61,2.07
AC006116.7,lncRNA,3.58,4.37,12.97,4.15,25.2,20.64
AC006116.8,lncRNA,0.33,0.5,0.5,0.9,3.65,2.25
AC006116.9,lncRNA,2.9,0.98,0.79,8.06,7.0,4.41
AC006130.1,lncRNA,0.0,1.07,2.0,12.17,5.97,36.74
AC006130.3,lncRNA,0.5,1.08,0.46,1.52,3.38,6.05
AC006141.1,lncRNA,6.89,13.69,0.1,3.78,2.07,4.09
AC006144.1,lncRNA,0.0,0.09,0.0,0.0,0.08,0.61
AC006146.1,lncRNA,0.04,3.61,0.17,2.09,0.34,0.67
AC006148.1,lncRNA,33.38,28.67,24.73,30.06,404.0,332.69
AC006148.2,lncRNA,0.08,1.31,0.64,0.5,5.83,7.83
AC006150.1,lncRNA,0.0,0.0,1.25,0.5,0.96,2.0
AC006153.1,lncRNA,0.0,0.0,0.0,0.0,0.25,0.4
AC006157.1,lncRNA,0.0,0.0,0.33,0.0,2.43,2.38
AC006159.1,lncRNA,0.0,0.06,0.64,0.0,0.4,2.11
AC006160.1,lncRNA,2.05,4.42,1.56,2.2,15.99,12.18
AC006197.2,lncRNA,0.06,0.0,1.87,2.0,4.35,3.46
AC006205.1,lncRNA,0.09,0.2,0.0,0.0,0.0,1.12
AC006205.2,lncRNA,0.0,0.0,0.0,0.0,0.14,0.5
AC006206.1,lncRNA,2.36,17.62,2.89,10.16,18.29,21.05
AC006206.2,lncRNA,1.48,5.27,2.72,2.67,7.1,11.63
AC006207.1,lncRNA,0.0,0.0,0.0,0.2,0.78,1.0
AC006213.1,lncRNA,4.16,3.47,1.83,1.91,40.44,41.75
AC006213.2,lncRNA,0.89,0.69,2.14,0.25,3.06,3.04
AC006213.3,lncRNA,0.0,0.88,1.09,0.25,4.88,2.64
AC006213.4,lncRNA,0.0,0.33,0.0,0.0,0.27,0.0
AC006213.5,lncRNA,0.0,0.0,0.0,0.0,0.0,0.42
AC006213.7,lncRNA,0.0,2.0,0.0,0.0,1.65,0.08
AC006230.1,lncRNA,7.91,4.31,5.26,11.28,21.52,21.56
AC006237.1,lncRNA,0.0,0.17,0.31,0.32,2.66,0.62
AC006238.1,lncRNA,0.0,0.0,0.13,0.0,0.42,0.23
AC006238.2,lncRNA,2.73,3.23,1.0,0.4,3.92,5.91
AC006249.1,lncRNA,0.0,0.18,0.0,0.62,4.5,2.92
AC006252.1,lncRNA,0.0,0.0,0.16,0.31,2.26,3.65
AC006262.1,lncRNA,10.48,16.43,7.42,15.91,23.62,27.33
AC006262.2,lncRNA,0.0,0.0,0.0,0.5,0.75,0.56
AC006262.3,lncRNA,0.0,0.25,0.53,0.0,0.25,2.32
AC006270.1,lncRNA,0.0,1.33,0.0,1.0,2.89,2.86
AC006272.1,lncRNA,1.33,0.0,0.64,0.11,1.62,2.16
