ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC079089.1,lncRNA,1,1,1,1,11,10
AC079117.1,lncRNA,1,0,0,0,12,13
AC079140.6,lncRNA,0,0,0,0,1,1
AC079142.1,lncRNA,0,1,0,1,4,2
AC079145.1,lncRNA,3,2,5,3,7,6
AC079148.1,lncRNA,0,2,1,3,2,1
AC079148.2,lncRNA,2,1,2,0,4,4
AC079148.3,lncRNA,0,2,3,1,6,5
AC079154.1,lncRNA,4,6,6,5,21,29
AC079160.1,lncRNA,5,6,3,8,24,24
AC079163.2,lncRNA,0,0,1,0,2,2
AC079171.1,lncRNA,0,1,1,0,2,1
AC079174.1,lncRNA,1,5,1,4,4,4
AC079174.2,lncRNA,2,3,2,2,7,5
AC079177.1,lncRNA,0,0,1,1,17,14
AC079193.2,lncRNA,3,3,2,1,9,4
AC079200.1,lncRNA,1,1,1,0,6,7
AC079209.1,lncRNA,0,16,0,5,3,3
AC079209.2,lncRNA,0,0,0,0,1,1
AC079210.1,lncRNA,0,0,0,0,1,3
AC079226.1,lncRNA,0,0,1,0,3,1
AC079226.2,lncRNA,0,1,1,0,12,6
AC079248.1,lncRNA,0,1,0,0,1,4
AC079296.1,lncRNA,1,2,10,2,15,16
AC079296.2,lncRNA,0,0,4,0,3,5
AC079298.1,lncRNA,1,0,0,0,2,3
AC079298.2,lncRNA,1,0,0,0,1,1
AC079298.3,lncRNA,2,6,2,5,11,5
AC079304.1,lncRNA,0,0,1,1,1,2
AC079305.1,lncRNA,1,1,1,0,4,2
AC079305.2,lncRNA,1,3,3,11,8,9
AC079310.1,lncRNA,0,0,0,2,1,1
AC079313.1,lncRNA,1,3,0,0,1,1
AC079313.2,lncRNA,1,0,2,1,11,7
AC079322.1,lncRNA,1,6,1,5,0,3
AC079328.2,lncRNA,2,2,0,2,1,0
AC079329.1,lncRNA,0,1,0,0,0,1
AC079331.3,lncRNA,0,1,0,0,1,0
AC079336.1,lncRNA,1,1,2,2,19,24
AC079336.2,lncRNA,1,1,1,0,1,2
AC079336.3,lncRNA,0,0,0,2,1,2
AC079336.4,lncRNA,0,0,0,0,3,14
AC079336.5,lncRNA,3,2,3,5,10,8
AC079340.1,lncRNA,0,0,0,0,6,5
AC079340.2,lncRNA,0,4,0,0,2,8
AC079340.3,lncRNA,1,1,2,1,54,86
AC079341.1,lncRNA,0,7,0,1,3,3
AC079349.1,lncRNA,0,0,0,0,1,1
AC079354.1,lncRNA,0,0,1,0,1,3
AC079354.2,lncRNA,13,10,38,3,65,48
AC079360.1,lncRNA,0,1,1,0,2,4
AC079362.1,lncRNA,4,2,0,0,1,0
AC079380.1,lncRNA,0,0,0,0,2,0
AC079382.2,lncRNA,0,0,0,2,1,1
AC079384.1,lncRNA,2,3,1,4,52,58
AC079384.2,lncRNA,0,1,0,1,4,1
AC079385.1,lncRNA,1,1,1,3,9,6
AC079385.2,lncRNA,5,2,18,10,12,21
AC079385.3,lncRNA,0,0,0,1,8,8
AC079414.1,lncRNA,0,0,0,0,1,5
AC079414.3,lncRNA,18,11,5,9,9,9
AC079460.2,lncRNA,1,1,0,2,2,3
AC079465.1,lncRNA,3,0,1,1,12,6
AC079466.1,lncRNA,5,7,3,4,12,12
AC079466.2,lncRNA,0,0,0,4,3,1
AC079467.1,lncRNA,0,2,0,0,2,1
AC079584.1,lncRNA,0,0,0,0,1,0
AC079584.2,lncRNA,0,0,1,1,2,2
AC079598.1,lncRNA,0,0,0,0,0,2
AC079600.3,lncRNA,0,3,0,0,1,1
AC079601.1,lncRNA,2,2,3,4,12,10
AC079610.2,lncRNA,0,0,0,0,0,1
AC079612.1,lncRNA,3,2,8,1,11,8
AC079612.2,lncRNA,0,2,1,5,5,4
AC079684.1,lncRNA,0,0,0,4,0,0
AC079742.1,lncRNA,3,0,0,0,0,1
AC079753.2,lncRNA,0,9,2,5,24,17
AC079760.2,lncRNA,1,5,13,1,23,31
AC079763.1,lncRNA,0,0,9,0,0,0
AC079766.1,lncRNA,0,0,1,0,2,1
AC079768.2,lncRNA,2,3,0,0,0,0
AC079768.3,lncRNA,0,0,0,0,2,2
AC079768.4,lncRNA,0,0,0,0,1,2
AC079772.1,lncRNA,0,0,1,3,8,13
AC079776.5,lncRNA,2,2,7,3,25,20
AC079779.1,lncRNA,1,2,3,7,12,12
AC079779.2,lncRNA,1,5,2,10,10,6
AC079779.3,lncRNA,1,14,2,3,26,15
AC079779.4,lncRNA,0,0,1,0,1,0
AC079781.5,lncRNA,2,4,8,6,20,20
AC079790.1,lncRNA,1,0,0,0,5,1
AC079790.2,lncRNA,3,10,7,12,24,16
AC079793.1,lncRNA,3,7,0,1,7,4
AC079799.1,lncRNA,0,0,0,0,0,1
AC079801.1,lncRNA,0,0,0,1,1,1
AC079804.3,lncRNA,0,3,28,4,1,1
AC079807.1,lncRNA,1,1,1,1,8,12
AC079822.1,lncRNA,0,0,0,0,0,1
AC079834.1,lncRNA,1,3,3,0,14,19
AC079841.2,lncRNA,1,2,1,5,3,2
AC079848.1,lncRNA,1,0,2,5,12,16
AC079848.2,lncRNA,1,1,14,1,18,17
AC079851.1,lncRNA,3,4,1,7,6,2
AC079866.2,lncRNA,0,0,0,0,0,1
AC079906.1,lncRNA,0,1,0,0,0,1
AC079907.1,lncRNA,0,1,1,1,0,0
AC079907.2,lncRNA,0,2,1,0,6,4
AC079910.1,lncRNA,0,1,0,0,2,0
AC079915.1,lncRNA,2,9,1,9,4,8
AC079921.1,lncRNA,2,11,10,6,63,63
AC079921.2,lncRNA,0,3,0,1,1,0
AC079922.2,lncRNA,2,5,3,3,22,18
AC079943.1,lncRNA,3,1,0,0,3,8
AC079943.2,lncRNA,4,2,0,1,5,5
AC079949.1,lncRNA,22,21,52,18,1056,964
AC079949.2,lncRNA,1,3,0,1,4,4
AC079949.3,lncRNA,2,1,2,7,2,1
AC079949.5,lncRNA,0,1,3,3,7,8
AC079949.6,lncRNA,0,0,0,0,0,1
AC079950.1,lncRNA,4,4,6,7,14,7
AC079988.1,lncRNA,1,2,1,2,2,3
AC080005.1,lncRNA,0,3,0,1,2,0
AC080011.1,lncRNA,0,7,1,2,3,0
AC080013.1,lncRNA,5,6,4,7,59,51
AC080013.2,lncRNA,0,0,0,0,0,1
AC080013.3,lncRNA,0,0,0,0,1,0
AC080013.4,lncRNA,3,3,4,4,5,0
AC080023.1,lncRNA,2,4,1,7,9,5
AC080037.2,lncRNA,0,1,0,0,1,3
AC080038.1,lncRNA,3,2,4,3,9,5
AC080038.2,lncRNA,0,1,1,4,8,5
AC080068.1,lncRNA,0,1,0,0,4,1
AC080075.1,lncRNA,0,0,1,1,5,5
AC080078.1,lncRNA,0,0,1,1,0,2
AC080078.2,lncRNA,0,0,0,1,1,0
AC080079.2,lncRNA,4,6,7,5,19,14
AC080089.2,lncRNA,1,7,6,11,140,130
AC080097.1,lncRNA,3,4,8,9,19,17
AC080112.1,lncRNA,1,2,3,1,28,24
AC080112.4,lncRNA,15,19,91,39,106,181
AC080128.2,lncRNA,2,3,3,4,12,13
AC080129.1,lncRNA,0,0,0,0,1,0
AC080129.2,lncRNA,0,1,2,0,9,5
AC080132.1,lncRNA,6,14,7,12,121,111
AC080162.1,lncRNA,0,0,0,0,0,1
AC080188.1,lncRNA,0,1,1,1,3,2
AC082650.2,lncRNA,0,0,0,0,0,1
AC082651.1,lncRNA,10,72,26,35,32,39
AC082651.3,lncRNA,4,2,8,5,34,22
AC082651.4,lncRNA,2,6,3,4,9,6
AC083795.2,lncRNA,0,3,0,1,4,7
AC083799.1,lncRNA,1,4,0,1,0,0
AC083801.2,lncRNA,1,1,0,2,2,2
AC083805.1,lncRNA,4,5,2,7,26,19
AC083805.2,lncRNA,1,0,1,2,2,2
AC083805.3,lncRNA,1,2,4,1,5,9
AC083806.2,lncRNA,4,1,5,3,23,19
AC083806.3,lncRNA,0,0,1,0,1,0
AC083809.1,lncRNA,0,0,0,0,2,2
AC083836.1,lncRNA,5,0,0,0,2,1
AC083837.1,lncRNA,4,2,2,7,6,12
AC083841.1,lncRNA,0,0,1,0,5,2
AC083841.2,lncRNA,0,0,0,1,0,1
AC083841.3,lncRNA,3,2,5,0,1,1
AC083843.1,lncRNA,0,0,2,0,6,6
AC083843.2,lncRNA,0,6,1,1,16,15
AC083855.2,lncRNA,0,1,0,0,1,1
AC083862.1,lncRNA,1,0,1,0,6,5
AC083862.2,lncRNA,1,2,8,3,20,16
AC083864.1,lncRNA,0,1,3,1,8,5
AC083864.2,lncRNA,0,0,0,1,1,3
AC083864.3,lncRNA,1,1,2,1,4,6
AC083864.4,lncRNA,0,0,1,0,1,2
AC083864.5,lncRNA,0,0,0,0,0,1
AC083867.2,lncRNA,0,0,0,2,0,0
AC083870.1,lncRNA,0,2,3,3,4,3
AC083880.1,lncRNA,0,1,3,3,10,7
AC083900.1,lncRNA,0,1,0,0,1,0
AC083902.1,lncRNA,1,0,0,0,0,1
AC083906.3,lncRNA,0,0,0,0,0,1
AC083964.1,lncRNA,0,1,0,0,0,0
AC083967.1,lncRNA,0,1,0,0,2,0
AC083973.1,lncRNA,1,2,4,1,8,7
AC084018.1,lncRNA,0,1,0,1,6,5
AC084018.2,lncRNA,2,2,2,3,14,10
AC084018.3,lncRNA,0,1,1,1,4,4
AC084024.1,lncRNA,0,0,0,1,3,3
AC084024.3,lncRNA,2,8,1,1,2,1
AC084024.4,lncRNA,2,1,7,1,14,9
AC084026.1,lncRNA,0,0,0,0,2,0
AC084026.2,lncRNA,3,3,5,44,8,15
AC084030.1,lncRNA,1,2,0,3,5,4
AC084035.1,lncRNA,0,0,0,0,1,1
AC084036.1,lncRNA,0,0,0,0,1,1
AC084048.1,lncRNA,1,0,0,0,2,0
AC084064.1,lncRNA,1,6,1,9,11,10
AC084082.1,lncRNA,11,5,22,6,116,164
AC084083.1,lncRNA,2,4,5,2,6,4
AC084116.1,lncRNA,0,0,0,8,4,4
AC084116.2,lncRNA,0,1,0,0,1,2
AC084116.3,lncRNA,0,0,1,0,1,0
AC084117.1,lncRNA,0,0,0,2,0,1
AC084125.1,lncRNA,0,0,0,0,1,1
AC084125.2,lncRNA,1,3,9,5,17,14
AC084125.4,lncRNA,0,0,0,0,1,2
AC084128.1,lncRNA,0,0,0,0,2,3
AC084149.1,lncRNA,0,0,0,0,1,1
AC084167.1,lncRNA,0,2,0,0,6,3
AC084198.1,lncRNA,1,1,0,1,5,5
AC084212.1,lncRNA,0,1,13,1,6,2
AC084262.1,lncRNA,2,1,1,3,4,7
AC084262.2,lncRNA,0,0,0,2,4,8
AC084277.1,lncRNA,0,0,0,0,2,2
AC084291.1,lncRNA,0,0,0,0,3,0
AC084335.1,lncRNA,2,4,0,2,3,5
AC084346.1,lncRNA,0,0,0,0,0,2
AC084357.2,lncRNA,0,2,0,6,2,8
AC084361.1,lncRNA,0,1,0,2,2,0
AC084364.3,lncRNA,0,0,0,0,2,2
AC084365.1,lncRNA,0,0,0,0,0,1
AC084375.1,lncRNA,4,3,24,7,3,16
AC084398.2,lncRNA,1,0,2,0,10,7
AC084706.1,lncRNA,0,1,0,0,3,3
AC084724.1,lncRNA,3,1,0,1,8,5
AC084734.1,lncRNA,0,0,0,1,4,3
AC084740.1,lncRNA,3,3,6,3,21,34
AC084741.1,lncRNA,0,0,0,0,2,4
AC084757.2,lncRNA,0,1,0,0,0,0
AC084757.3,lncRNA,5,6,5,3,17,23
AC084757.4,lncRNA,0,0,0,0,0,1
AC084759.2,lncRNA,1,1,1,1,11,9
AC084768.1,lncRNA,2,2,0,1,3,2
AC084781.1,lncRNA,0,0,0,0,1,0
AC084781.2,lncRNA,0,0,0,2,0,0
AC084782.1,lncRNA,1,2,1,2,6,8
AC084782.2,lncRNA,0,0,0,2,0,0
AC084809.1,lncRNA,1,0,1,3,13,10
AC084809.2,lncRNA,0,1,1,0,5,8
AC084816.1,lncRNA,4,8,4,9,21,15
AC084819.1,lncRNA,1,2,0,4,3,3
AC084824.3,lncRNA,0,0,1,0,0,1
AC084824.4,lncRNA,0,0,2,1,1,0
AC084824.5,lncRNA,0,1,1,0,0,0
AC084834.1,lncRNA,7,5,3,8,20,21
AC084838.1,lncRNA,0,1,0,0,1,2
AC084855.1,lncRNA,0,0,0,0,2,2
AC084855.2,lncRNA,3,4,3,6,40,40
AC084864.1,lncRNA,0,0,0,0,1,1
AC084864.2,lncRNA,2,0,0,0,2,2
AC084866.1,lncRNA,1,0,1,2,5,1
AC084866.2,lncRNA,1,0,0,1,0,0
AC084871.1,lncRNA,0,0,0,1,2,0
AC084871.3,lncRNA,1,0,0,0,8,4
AC084876.1,lncRNA,0,2,0,0,5,8
AC084879.2,lncRNA,0,0,0,0,0,2
AC084880.2,lncRNA,0,0,1,0,0,1
AC084880.3,lncRNA,0,0,0,0,1,1
AC084880.4,lncRNA,0,0,0,0,1,1
AC084882.1,lncRNA,2,0,0,0,1,0
AC087045.2,lncRNA,0,1,3,0,6,7
AC087071.1,lncRNA,1,2,0,0,2,1
AC087071.2,lncRNA,0,0,1,1,2,3
AC087164.1,lncRNA,3,2,5,5,29,33
AC087175.1,lncRNA,1,0,1,0,10,13
AC087190.2,lncRNA,2,2,0,4,0,1
AC087190.3,lncRNA,24,22,25,24,271,247
AC087203.3,lncRNA,1,0,0,1,6,3
AC087222.1,lncRNA,0,0,1,0,7,5
AC087235.1,lncRNA,0,0,0,0,2,3
AC087235.2,lncRNA,0,1,0,1,1,2
AC087239.1,lncRNA,2,1,2,2,3,2
AC087241.2,lncRNA,1,2,2,0,9,6
AC087242.1,lncRNA,0,0,0,2,3,0
AC087257.1,lncRNA,1,1,1,5,7,10
AC087260.1,lncRNA,0,2,0,0,0,0
AC087269.1,lncRNA,0,2,1,0,4,3
AC087269.3,lncRNA,0,1,0,0,0,1
AC087273.1,lncRNA,1,2,0,0,4,3
AC087273.2,lncRNA,2,4,4,3,5,3
AC087276.1,lncRNA,2,6,2,3,10,16
AC087276.2,lncRNA,1,0,1,0,2,0
AC087276.3,lncRNA,0,1,0,0,0,0
AC087277.1,lncRNA,0,1,0,2,1,1
AC087280.2,lncRNA,2,8,6,5,24,31
AC087284.1,lncRNA,0,1,0,1,2,2
AC087286.1,lncRNA,0,0,0,0,0,1
AC087286.2,lncRNA,0,0,0,0,0,1
AC087286.3,lncRNA,1,6,0,1,2,1
AC087286.4,lncRNA,0,0,1,1,2,3
AC087289.1,lncRNA,1,0,2,1,6,8
AC087289.2,lncRNA,0,1,3,2,6,7
AC087289.4,lncRNA,0,2,0,0,0,0
AC087289.5,lncRNA,3,10,8,4,25,17
AC087292.1,lncRNA,1,2,1,0,3,1
AC087294.1,lncRNA,3,5,1,3,7,2
AC087301.1,lncRNA,0,2,0,2,7,6
AC087311.1,lncRNA,0,0,0,0,1,0
AC087341.1,lncRNA,1,4,0,0,1,0
AC087354.1,lncRNA,1,1,3,2,1,3
AC087362.2,lncRNA,0,0,0,0,0,1
AC087369.2,lncRNA,3,1,0,3,2,4
AC087379.1,lncRNA,2,0,3,1,4,3
AC087379.2,lncRNA,1,0,0,0,3,3
AC087386.1,lncRNA,0,0,0,0,1,0
AC087392.1,lncRNA,1,1,1,1,5,5
AC087392.2,lncRNA,1,0,0,0,5,2
AC087392.3,lncRNA,0,9,1,2,1,3
AC087392.4,lncRNA,0,0,0,0,1,3
AC087392.5,lncRNA,0,0,1,1,1,1
AC087393.2,lncRNA,0,0,1,0,2,3
AC087399.1,lncRNA,1,0,0,0,4,2
AC087427.1,lncRNA,0,1,0,0,1,0
AC087428.1,lncRNA,0,0,1,0,4,6
AC087430.1,lncRNA,6,3,2,9,22,17
AC087439.1,lncRNA,0,0,0,0,1,0
AC087439.2,lncRNA,0,1,0,0,0,1
AC087442.1,lncRNA,0,1,0,0,2,2
AC087457.1,lncRNA,3,4,3,21,25,29
AC087463.2,lncRNA,0,0,2,0,3,4
AC087463.3,lncRNA,0,0,1,1,2,2
AC087468.2,lncRNA,2,1,0,0,2,4
AC087473.1,lncRNA,1,2,6,7,14,14
AC087477.2,lncRNA,19,28,24,113,17,39
AC087477.4,lncRNA,0,2,0,0,2,1
AC087477.5,lncRNA,0,1,0,2,0,1
AC087482.1,lncRNA,9,5,22,14,17,22
AC087490.1,lncRNA,0,1,1,0,1,2
AC087491.1,lncRNA,2,0,3,0,4,3
AC087500.1,lncRNA,5,5,2,1,16,15
AC087500.2,lncRNA,0,0,0,4,1,0
AC087501.1,lncRNA,0,0,0,0,1,0
AC087501.2,lncRNA,1,0,0,2,0,1
AC087501.3,lncRNA,1,0,0,0,1,0
AC087501.4,lncRNA,1,0,3,1,2,6
AC087516.1,lncRNA,1,1,3,0,4,2
AC087516.2,lncRNA,1,3,1,1,7,7
AC087521.1,lncRNA,6,7,11,8,27,31
AC087521.2,lncRNA,4,6,1,4,7,13
AC087521.3,lncRNA,0,0,0,2,3,2
AC087521.4,lncRNA,0,1,0,0,0,0
AC087533.1,lncRNA,0,2,1,1,3,2
AC087564.1,lncRNA,27,20,32,23,202,139
AC087565.1,lncRNA,1,1,0,4,2,3
AC087565.2,lncRNA,1,0,2,4,7,11
AC087588.1,lncRNA,0,0,0,0,5,2
AC087588.2,lncRNA,4,1,3,2,4,4
AC087591.1,lncRNA,1,0,0,1,3,4
AC087612.1,lncRNA,0,1,2,0,6,3
AC087620.1,lncRNA,0,0,0,0,3,1
AC087623.1,lncRNA,0,0,0,0,2,3
AC087623.2,lncRNA,3,2,2,3,15,12
AC087623.3,lncRNA,0,1,0,0,1,1
AC087627.1,lncRNA,0,0,0,2,2,3
AC087633.1,lncRNA,0,1,1,0,2,2
AC087636.1,lncRNA,0,3,3,4,11,13
AC087639.2,lncRNA,1,3,2,2,6,4
AC087645.2,lncRNA,1,0,3,2,12,10
AC087645.4,lncRNA,0,0,0,0,1,1
AC087664.1,lncRNA,0,1,1,0,1,2
AC087664.2,lncRNA,2,1,0,2,4,2
AC087667.1,lncRNA,1,0,0,0,4,2
AC087672.1,lncRNA,0,0,0,1,0,1
AC087672.2,lncRNA,0,0,0,0,2,1
AC087683.3,lncRNA,0,3,2,3,7,6
AC087721.1,lncRNA,0,1,0,5,0,1
AC087741.1,lncRNA,3,5,4,13,27,16
AC087741.2,lncRNA,0,0,0,0,0,1
AC087742.1,lncRNA,1,1,0,0,3,2
AC087749.1,lncRNA,0,0,0,1,2,2
AC087749.2,lncRNA,0,0,0,0,1,0
AC087752.3,lncRNA,0,3,1,2,3,3
AC087752.4,lncRNA,0,0,0,0,0,1
AC087761.1,lncRNA,2,0,0,0,1,2
AC087762.1,lncRNA,0,0,1,1,1,1
AC087854.1,lncRNA,4,6,3,9,10,13
AC087855.2,lncRNA,1,0,2,0,14,8
AC087857.1,lncRNA,0,1,0,0,1,3
AC087863.2,lncRNA,0,0,0,0,0,4
AC087878.1,lncRNA,0,5,4,0,3,1
AC087883.2,lncRNA,0,2,0,0,0,0
AC087885.1,lncRNA,0,1,0,0,1,2
AC087893.2,lncRNA,0,2,0,0,2,2
AC087894.3,lncRNA,3,12,4,9,26,32
AC087897.2,lncRNA,0,0,0,0,1,2
AC089983.1,lncRNA,0,0,0,0,0,2
AC089983.2,lncRNA,0,1,1,0,7,3
AC089984.1,lncRNA,0,0,0,0,1,1
AC089985.1,lncRNA,1,1,1,0,2,2
AC089987.2,lncRNA,0,0,0,2,0,1
AC089998.1,lncRNA,0,0,0,4,2,2
AC089998.4,lncRNA,0,4,0,1,1,0
AC089999.1,lncRNA,0,0,2,0,1,2
AC089999.2,lncRNA,0,0,0,0,2,1
AC090001.1,lncRNA,3,3,2,2,18,12
AC090004.2,lncRNA,0,1,2,5,8,5
AC090016.1,lncRNA,0,0,0,0,1,2
AC090018.2,lncRNA,1,2,1,7,10,6
AC090023.1,lncRNA,0,0,0,0,1,2
AC090023.2,lncRNA,0,1,1,2,3,1
AC090044.1,lncRNA,1,0,2,0,1,0
AC090049.1,lncRNA,23,9,2,3,3,0
AC090061.1,lncRNA,2,3,1,3,22,14
AC090099.1,lncRNA,1,1,1,0,15,17
AC090099.2,lncRNA,2,1,0,1,4,2
AC090103.1,lncRNA,0,0,0,0,0,1
AC090109.1,lncRNA,0,0,0,0,1,0
AC090114.2,lncRNA,22,35,55,35,162,126
AC090115.1,lncRNA,0,6,4,2,2,1
AC090124.1,lncRNA,0,0,1,2,1,0
AC090125.1,lncRNA,1,4,1,1,25,27
AC090125.2,lncRNA,0,0,0,0,5,2
AC090136.3,lncRNA,3,9,3,4,24,21
AC090138.1,lncRNA,7,0,0,0,1,0
AC090150.1,lncRNA,1,0,2,0,4,2
AC090150.2,lncRNA,0,0,0,1,0,0
AC090152.1,lncRNA,68,220,143,140,160,424
AC090155.1,lncRNA,0,0,0,0,1,0
AC090155.2,lncRNA,0,0,0,0,1,2
AC090159.1,lncRNA,1,0,0,0,1,0
AC090164.2,lncRNA,4,3,4,1,18,17
AC090164.3,lncRNA,2,2,1,0,6,3
AC090164.4,lncRNA,1,0,0,0,2,2
AC090181.2,lncRNA,1,0,0,0,2,1
AC090186.1,lncRNA,0,0,1,0,2,1
AC090192.2,lncRNA,1,1,2,1,5,6
AC090193.1,lncRNA,0,0,0,0,1,1
AC090197.1,lncRNA,6,4,4,3,18,13
AC090198.1,lncRNA,0,9,2,0,2,4
AC090200.1,lncRNA,0,1,0,0,8,9
AC090204.1,lncRNA,0,3,1,4,2,1
AC090206.1,lncRNA,2,18,4,14,39,22
AC090213.1,lncRNA,6,0,0,1,2,0
AC090220.1,lncRNA,0,2,0,0,3,3
AC090227.3,lncRNA,0,3,0,0,0,1
AC090229.1,lncRNA,0,2,0,0,2,4
AC090236.1,lncRNA,1,3,8,1,11,4
AC090236.2,lncRNA,0,2,1,3,4,3
AC090241.2,lncRNA,6,12,8,11,37,30
AC090241.3,lncRNA,1,1,4,2,8,7
AC090260.1,lncRNA,0,1,0,1,1,1
AC090282.1,lncRNA,0,0,0,2,1,1
AC090283.1,lncRNA,7,1,4,4,4,3
AC090286.1,lncRNA,4,3,603,5,20,10
AC090337.1,lncRNA,0,0,0,2,2,2
AC090337.2,lncRNA,0,1,0,0,4,3
AC090338.1,lncRNA,8,4,3,3,4,6
AC090340.1,lncRNA,11,21,23,15,93,64
AC090348.1,lncRNA,1,0,0,0,0,0
AC090358.1,lncRNA,0,0,0,1,3,3
AC090365.1,lncRNA,0,0,0,0,1,1
AC090371.1,lncRNA,0,0,0,0,1,0
AC090371.2,lncRNA,0,1,0,1,2,1
AC090376.1,lncRNA,1,10,2,0,6,4
AC090377.1,lncRNA,2,3,20,5,16,14
AC090386.1,lncRNA,0,0,1,0,2,3
AC090398.1,lncRNA,0,5,1,3,4,4
AC090398.2,lncRNA,0,0,0,2,1,1
AC090403.1,lncRNA,3,13,5,8,54,55
AC090409.1,lncRNA,2,7,3,2,9,7
AC090409.2,lncRNA,0,0,0,0,0,1
AC090457.1,lncRNA,1,0,1,0,0,0
AC090469.1,lncRNA,0,1,0,1,6,3
AC090502.2,lncRNA,0,0,0,0,0,2
AC090503.1,lncRNA,0,0,0,0,0,1
AC090503.2,lncRNA,0,1,0,1,1,2
AC090505.2,lncRNA,0,1,0,0,2,2
AC090506.1,lncRNA,0,0,0,0,1,1
AC090510.1,lncRNA,0,0,1,1,1,1
AC090510.2,lncRNA,0,0,0,0,5,2
AC090510.3,lncRNA,0,0,0,0,2,1
AC090515.2,lncRNA,2,1,0,0,4,4
AC090515.4,lncRNA,0,1,1,0,4,2
AC090515.5,lncRNA,0,3,0,3,1,2
AC090515.6,lncRNA,1,2,2,5,10,8
AC090517.5,lncRNA,8,9,7,7,36,41
AC090518.1,lncRNA,1,2,1,0,2,4
AC090527.1,lncRNA,0,0,0,3,0,0
AC090531.1,lncRNA,0,2,0,3,2,1
AC090539.1,lncRNA,0,0,1,0,0,1
AC090541.1,lncRNA,0,0,0,0,1,1
AC090559.1,lncRNA,9,28,8,11,8,7
AC090559.2,lncRNA,0,5,4,0,0,1
AC090572.3,lncRNA,0,0,0,0,1,1
AC090577.1,lncRNA,0,0,2,2,4,6
AC090578.1,lncRNA,3,5,7,8,25,23
AC090578.2,lncRNA,0,0,0,0,1,0
AC090578.3,lncRNA,0,0,2,0,1,2
AC090579.1,lncRNA,0,1,0,0,2,1
AC090587.1,lncRNA,3,2,2,4,6,8
AC090589.2,lncRNA,0,0,0,0,1,0
AC090589.3,lncRNA,0,0,1,0,0,1
AC090607.1,lncRNA,0,0,0,0,2,7
AC090607.3,lncRNA,0,0,1,3,3,3
AC090607.4,lncRNA,0,1,0,0,0,0
AC090607.5,lncRNA,0,0,0,7,1,1
AC090617.1,lncRNA,0,0,0,0,1,1
AC090617.10,lncRNA,0,0,0,0,3,2
AC090617.3,lncRNA,0,1,0,0,0,0
AC090617.4,lncRNA,2,3,3,3,23,21
AC090617.5,lncRNA,0,2,0,1,2,0
AC090618.1,lncRNA,0,0,0,0,1,0
AC090621.1,lncRNA,1,1,3,1,21,21
AC090625.2,lncRNA,0,1,0,0,7,10
AC090629.1,lncRNA,1,2,1,0,7,5
AC090630.1,lncRNA,0,0,0,0,2,0
AC090644.1,lncRNA,0,1,0,2,3,2
AC090651.1,lncRNA,0,0,0,1,1,0
AC090673.1,lncRNA,1,5,2,3,19,19
AC090679.2,lncRNA,1,1,0,1,3,2
AC090679.3,lncRNA,0,0,0,0,2,1
AC090680.1,lncRNA,0,1,0,0,0,1
AC090692.1,lncRNA,0,0,0,0,1,0
AC090692.2,lncRNA,0,0,0,0,1,2
AC090692.3,lncRNA,1,1,2,2,2,2
AC090696.1,lncRNA,0,0,1,1,2,3
AC090707.1,lncRNA,0,0,0,1,1,0
AC090707.2,lncRNA,1,1,3,0,9,6
AC090709.1,lncRNA,0,0,0,0,1,1
AC090739.1,lncRNA,0,0,0,1,1,4
AC090753.1,lncRNA,0,0,0,1,0,1
AC090771.2,lncRNA,0,2,0,2,3,3
AC090772.1,lncRNA,0,0,1,1,1,1
AC090772.2,lncRNA,0,0,1,0,1,1
AC090772.3,lncRNA,0,0,0,1,0,0
AC090774.2,lncRNA,2,1,1,24,25,23
AC090791.1,lncRNA,0,1,0,0,0,1
AC090796.1,lncRNA,1,0,0,2,5,2
AC090802.1,lncRNA,0,0,2,0,1,1
AC090809.1,lncRNA,0,0,3,2,6,4
AC090812.1,lncRNA,0,0,0,1,2,2
AC090816.1,lncRNA,0,0,0,1,4,1
AC090820.2,lncRNA,1,1,0,6,4,4
AC090821.2,lncRNA,3,0,3,8,5,2
AC090825.1,lncRNA,7,10,8,6,26,24
AC090826.1,lncRNA,2,5,3,5,22,29
AC090826.2,lncRNA,0,0,0,0,2,2
AC090826.3,lncRNA,2,2,1,1,1,3
AC090844.2,lncRNA,1,1,2,5,6,2
AC090844.3,lncRNA,9,14,2,6,7,18
AC090877.2,lncRNA,4,5,14,6,34,37
AC090907.1,lncRNA,0,0,0,0,0,1
AC090907.2,lncRNA,0,1,0,3,1,1
AC090907.3,lncRNA,1,1,3,3,3,4
AC090912.1,lncRNA,1,3,2,1,6,8
AC090912.2,lncRNA,0,1,4,4,3,6
AC090912.3,lncRNA,0,0,0,0,0,1
AC090921.1,lncRNA,2,1,1,2,5,2
AC090936.1,lncRNA,0,2,1,0,1,1
AC090945.1,lncRNA,0,1,2,0,3,2
AC090946.1,lncRNA,0,2,1,0,1,5
AC090948.1,lncRNA,1,0,0,0,1,1
AC090948.2,lncRNA,0,4,0,0,0,1
AC090948.3,lncRNA,0,0,0,0,1,2
AC090948.4,lncRNA,0,0,1,0,2,1
AC090952.1,lncRNA,0,0,1,0,3,2
AC090952.2,lncRNA,2,5,3,6,6,4
AC090953.2,lncRNA,4,3,3,0,14,14
AC090957.1,lncRNA,1,0,1,0,6,7
