ID,Type,C1_L-10,C1_R+3,C2_L-10,C2_R+3,C3_L-10,C3_R+3
AC005225.2,lncRNA,2.0,5.0,2.0,3.0,5.5,11.0
AC005225.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005229.3,lncRNA,0.0,1.0,1.0,2.5,17.5,17.0
AC005229.4,lncRNA,0.0,0.0,0.0,0.0,6.0,1.0
AC005232.1,lncRNA,0.0,0.0,0.0,0.0,1.5,1.5
AC005234.1,lncRNA,0.0,0.0,0.0,2.0,0.0,0.0
AC005234.2,lncRNA,0.0,0.0,0.0,1.5,5.0,4.0
AC005252.4,lncRNA,4.0,2.0,0.0,1.0,0.0,0.0
AC005253.1,lncRNA,0.0,1.0,2.5,0.5,2.5,3.5
AC005253.2,lncRNA,0.0,0.5,0.5,0.0,6.0,4.0
AC005256.1,lncRNA,0.0,1.0,1.0,1.0,3.0,3.0
AC005258.2,lncRNA,0.0,0.0,0.0,2.0,3.0,5.0
AC005261.1,lncRNA,0.0,3.0,0.0,2.0,3.0,3.0
AC005261.2,lncRNA,2.0,5.0,4.5,1.0,9.5,10.5
AC005261.3,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC005262.2,lncRNA,0.0,0.0,1.0,0.0,2.0,2.0
AC005264.1,lncRNA,0.0,2.0,1.0,0.0,3.0,4.5
AC005277.1,lncRNA,0.0,0.0,0.0,0.0,1.5,0.5
AC005277.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005280.1,lncRNA,1.0,0.0,1.0,1.0,7.0,9.0
AC005280.2,lncRNA,0.5,0.0,0.0,1.0,4.0,3.0
AC005280.3,lncRNA,0.5,0.0,0.0,0.0,1.0,0.0
AC005281.1,lncRNA,0.0,1.0,0.0,0.0,5.5,4.5
AC005288.1,lncRNA,0.5,0.0,0.0,1.0,9.0,8.5
AC005291.1,lncRNA,0.0,1.0,0.0,0.0,0.5,0.5
AC005291.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005293.1,lncRNA,0.0,1.0,1.0,0.0,9.0,5.0
AC005301.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC005301.2,lncRNA,3.0,0.5,0.0,0.0,1.5,0.0
AC005303.1,lncRNA,0.0,1.0,0.0,1.0,7.0,5.0
AC005304.1,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC005304.2,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC005304.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005306.1,lncRNA,0.5,0.5,2.0,0.5,3.0,1.5
AC005307.1,lncRNA,2.0,0.0,1.0,0.0,5.0,2.0
AC005323.1,lncRNA,0.5,0.0,0.5,1.0,0.0,1.0
AC005323.2,lncRNA,0.0,1.5,0.0,0.0,0.5,0.0
AC005324.4,lncRNA,1.0,0.0,1.0,0.0,0.0,0.0
AC005329.1,lncRNA,3.0,3.5,0.5,2.0,11.0,13.5
AC005329.2,lncRNA,0.0,0.0,1.5,2.0,1.0,1.5
AC005329.3,lncRNA,0.0,1.5,3.0,0.0,10.0,10.0
AC005330.1,lncRNA,0.0,2.0,0.0,0.0,4.0,1.0
AC005332.1,lncRNA,4.0,9.0,1.0,4.0,9.0,9.0
AC005332.2,lncRNA,0.0,0.0,1.0,0.0,4.0,3.0
AC005332.5,lncRNA,3.0,2.0,5.0,2.5,7.0,7.5
AC005332.6,lncRNA,0.0,0.0,0.5,5.0,7.5,5.5
AC005339.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC005342.1,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC005342.2,lncRNA,0.0,0.0,0.0,6.0,1.0,1.0
AC005343.1,lncRNA,0.0,4.0,1.0,8.0,1.0,5.0
AC005343.4,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005344.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005355.1,lncRNA,0.0,0.0,1.0,1.0,0.0,0.0
AC005358.1,lncRNA,0.5,0.0,0.0,2.0,7.5,2.0
AC005363.2,lncRNA,1.0,1.0,1.0,0.0,1.0,0.0
AC005379.1,lncRNA,0.0,1.0,0.0,0.0,1.0,5.0
AC005381.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005387.1,lncRNA,1.0,2.5,1.5,1.0,0.0,3.5
AC005387.2,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC005391.1,lncRNA,0.0,1.0,0.0,0.0,1.0,2.0
AC005392.1,lncRNA,0.0,2.0,0.0,0.0,0.0,1.0
AC005394.2,lncRNA,0.0,0.5,0.5,5.5,5.0,6.0
AC005400.1,lncRNA,1.0,1.0,0.0,3.0,3.0,2.0
AC005410.2,lncRNA,0.0,0.5,0.0,0.0,1.0,1.0
AC005414.1,lncRNA,0.0,3.0,3.0,3.0,3.0,2.0
AC005476.2,lncRNA,3.0,1.0,0.0,1.0,5.0,7.0
AC005479.2,lncRNA,0.0,3.0,0.0,0.0,0.0,1.0
AC005480.1,lncRNA,1.0,0.0,3.0,4.0,3.0,2.0
AC005481.1,lncRNA,3.0,11.0,9.0,2.0,38.0,32.0
AC005482.1,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC005486.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005487.1,lncRNA,2.0,0.0,0.0,5.0,10.0,14.0
AC005495.1,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC005498.2,lncRNA,1.0,1.0,4.0,2.0,4.0,3.0
AC005498.3,lncRNA,2.0,1.0,0.0,1.0,3.0,2.0
AC005518.1,lncRNA,0.0,0.0,1.0,0.0,2.0,0.0
AC005519.1,lncRNA,0.0,2.5,0.0,0.5,2.0,2.0
AC005520.2,lncRNA,5.0,1.0,4.0,4.0,44.0,27.0
AC005520.5,lncRNA,0.5,0.0,0.0,9.0,0.5,0.5
AC005522.1,lncRNA,1.0,3.0,0.0,1.0,4.0,7.0
AC005523.1,lncRNA,0.0,1.0,1.0,0.0,5.0,0.0
AC005523.2,lncRNA,2.0,2.5,2.5,5.5,20.5,11.5
AC005529.1,lncRNA,2.0,16.0,4.0,3.0,4.0,16.0
AC005532.1,lncRNA,0.0,1.0,2.0,0.0,5.0,3.0
AC005537.1,lncRNA,5.5,4.0,1.0,6.0,9.5,3.0
AC005538.1,lncRNA,0.5,0.0,0.0,1.0,1.0,0.0
AC005538.3,lncRNA,0.0,0.0,1.0,0.0,5.0,4.0
AC005540.1,lncRNA,1.5,0.0,2.0,1.0,9.5,5.5
AC005544.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005544.2,lncRNA,0.5,0.0,0.0,0.0,2.0,0.0
AC005546.1,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC005548.1,lncRNA,0.0,0.0,0.0,1.0,2.0,1.5
AC005549.1,lncRNA,1.0,1.0,0.0,0.0,3.0,1.0
AC005550.1,lncRNA,2.0,0.0,0.0,0.0,0.0,1.0
AC005550.2,lncRNA,1.0,2.0,1.0,1.0,5.0,9.0
AC005552.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005562.1,lncRNA,10.0,11.5,4.0,11.5,8.0,11.0
AC005580.1,lncRNA,0.0,1.0,0.0,1.0,1.0,1.0
AC005586.1,lncRNA,0.0,0.0,1.0,1.0,5.5,4.0
AC005592.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005592.2,lncRNA,1.0,0.0,0.0,2.0,2.0,1.0
AC005594.1,lncRNA,1.0,2.5,3.0,0.0,7.0,2.0
AC005597.1,lncRNA,0.0,2.0,0.0,2.5,9.5,3.5
AC005599.1,lncRNA,0.0,2.0,4.0,0.0,3.0,3.0
AC005606.1,lncRNA,0.5,1.5,0.0,0.0,0.0,0.0
AC005606.2,lncRNA,2.0,5.0,4.0,2.5,14.5,13.0
AC005609.1,lncRNA,0.5,0.5,0.0,0.0,5.0,1.0
AC005609.2,lncRNA,0.5,0.0,0.0,0.0,1.0,0.5
AC005609.3,lncRNA,0.0,0.0,0.0,0.0,0.5,0.5
AC005609.5,lncRNA,2.0,0.0,1.0,1.0,6.5,6.5
AC005614.1,lncRNA,0.0,0.5,0.5,2.0,2.5,4.0
AC005614.2,lncRNA,0.0,0.0,0.0,1.0,0.5,0.5
AC005616.1,lncRNA,0.0,0.0,0.0,1.0,2.0,1.0
AC005618.1,lncRNA,0.0,3.0,1.0,1.0,3.0,3.0
AC005618.2,lncRNA,0.0,0.0,0.0,0.0,0.5,1.5
AC005618.3,lncRNA,0.0,0.0,0.5,0.0,0.5,0.5
AC005618.4,lncRNA,0.0,2.0,0.0,0.0,0.0,3.0
AC005625.1,lncRNA,1.0,2.0,1.0,0.0,5.0,11.5
AC005632.3,lncRNA,0.0,0.0,0.0,0.0,5.0,4.0
AC005632.5,lncRNA,1.0,0.0,0.0,1.0,1.0,0.0
AC005632.6,lncRNA,0.0,1.0,0.0,0.0,3.0,4.0
AC005670.1,lncRNA,0.0,0.0,0.0,0.0,2.0,4.0
AC005670.3,lncRNA,5.0,9.83,10.0,15.5,79.33,82.5
AC005674.1,lncRNA,0.0,1.0,0.0,0.0,7.0,4.0
AC005682.2,lncRNA,0.0,0.0,1.0,0.0,2.0,3.0
AC005692.1,lncRNA,0.0,4.0,0.0,0.0,1.0,0.0
AC005692.3,lncRNA,0.0,0.0,0.0,0.0,12.0,7.0
AC005695.1,lncRNA,2.0,4.0,7.0,5.0,18.0,16.0
AC005695.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005695.3,lncRNA,1.0,0.0,0.0,0.0,2.0,0.0
AC005696.1,lncRNA,0.0,4.0,0.0,0.0,1.5,3.0
AC005696.2,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC005696.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005696.4,lncRNA,2.0,2.0,2.0,1.0,16.0,12.0
AC005697.2,lncRNA,0.0,2.0,1.0,0.0,0.5,0.5
AC005697.3,lncRNA,0.0,0.0,0.0,0.0,2.0,2.0
AC005699.1,lncRNA,0.0,0.0,0.0,5.0,3.0,4.0
AC005703.1,lncRNA,1.0,0.0,0.0,0.0,0.0,2.0
AC005703.3,lncRNA,1.0,0.0,0.0,0.0,0.0,0.0
AC005703.6,lncRNA,0.0,0.0,0.0,0.0,3.5,2.0
AC005722.3,lncRNA,2.0,1.0,2.0,0.0,7.0,10.0
AC005722.4,lncRNA,0.0,0.0,0.0,1.0,1.5,1.0
AC005725.1,lncRNA,0.0,1.0,1.0,0.0,1.0,3.0
AC005726.2,lncRNA,0.0,0.0,0.5,0.0,1.5,1.0
AC005726.3,lncRNA,0.0,0.5,0.0,0.0,0.5,0.5
AC005726.4,lncRNA,1.0,1.0,0.5,1.5,0.0,0.0
AC005730.2,lncRNA,1.0,1.0,2.0,4.0,7.0,3.5
AC005730.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005736.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005740.3,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005740.4,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC005740.5,lncRNA,8.0,12.0,10.0,11.0,37.0,30.0
AC005746.1,lncRNA,1.0,0.0,0.0,0.0,2.0,0.0
AC005746.2,lncRNA,0.0,0.0,0.5,0.0,1.0,0.0
AC005746.3,lncRNA,0.0,0.0,0.0,0.0,1.0,2.0
AC005753.1,lncRNA,0.0,1.0,1.0,1.0,3.0,3.0
AC005753.2,lncRNA,0.0,0.0,1.0,0.0,0.0,0.0
AC005753.3,lncRNA,1.0,2.0,0.0,0.0,4.0,5.0
AC005757.1,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC005759.1,lncRNA,0.33,1.0,1.0,0.0,7.67,5.67
AC005772.1,lncRNA,2.0,0.0,0.0,0.0,2.0,0.0
AC005772.2,lncRNA,2.0,0.0,0.0,1.0,6.0,4.0
AC005774.2,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005775.1,lncRNA,1.0,0.5,3.5,1.5,16.0,13.0
AC005776.2,lncRNA,1.0,9.0,0.0,4.0,4.0,1.0
AC005785.1,lncRNA,7.5,12.5,10.0,7.5,15.5,16.0
AC005786.2,lncRNA,0.0,1.0,2.0,0.0,0.0,3.0
AC005786.3,lncRNA,0.5,0.5,0.5,1.0,0.5,0.5
AC005789.1,lncRNA,0.0,0.5,1.0,0.0,1.0,0.0
AC005790.1,lncRNA,1.0,1.0,0.0,1.0,0.0,1.0
AC005803.1,lncRNA,1.0,1.0,0.0,0.0,0.5,1.0
AC005808.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005821.1,lncRNA,1.0,4.0,4.0,0.0,8.0,6.5
AC005821.2,lncRNA,1.0,0.0,2.0,3.0,2.0,0.0
AC005823.1,lncRNA,1.0,0.0,0.0,1.0,0.0,0.0
AC005823.2,lncRNA,0.0,0.5,0.0,0.0,1.0,0.5
AC005828.1,lncRNA,0.5,2.5,0.0,0.0,1.0,2.0
AC005828.2,lncRNA,0.0,0.0,1.0,0.0,4.0,3.0
AC005828.3,lncRNA,0.0,0.0,0.0,0.5,0.0,1.0
AC005828.4,lncRNA,6.0,4.0,2.0,3.0,34.0,36.0
AC005828.5,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005833.2,lncRNA,1.0,2.0,4.0,1.0,7.0,16.0
AC005837.1,lncRNA,0.0,0.0,2.0,0.0,3.0,5.0
AC005837.4,lncRNA,1.0,0.0,0.0,2.0,2.0,1.0
AC005838.2,lncRNA,0.0,1.0,0.0,4.0,1.0,1.0
AC005840.2,lncRNA,2.0,3.0,0.0,2.0,6.0,11.0
AC005840.4,lncRNA,1.0,0.0,0.0,0.0,5.0,2.0
AC005841.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC005845.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005856.1,lncRNA,0.0,0.0,1.0,0.0,3.0,2.0
AC005863.1,lncRNA,1.0,0.0,4.0,0.0,1.0,6.0
AC005865.2,lncRNA,0.0,0.5,0.0,0.0,0.0,2.0
AC005871.1,lncRNA,3.0,0.0,1.0,0.0,1.0,0.0
AC005871.2,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005884.1,lncRNA,0.0,0.33,0.5,1.5,0.0,0.0
AC005884.2,lncRNA,0.0,0.83,0.0,1.0,0.0,0.5
AC005888.1,lncRNA,0.0,1.5,1.0,0.0,4.0,3.0
AC005899.1,lncRNA,0.0,0.0,2.0,0.0,0.0,0.0
AC005899.4,lncRNA,0.0,1.5,3.0,0.5,7.0,5.5
AC005899.5,lncRNA,3.0,0.0,0.0,3.0,0.0,0.0
AC005899.8,lncRNA,2.0,4.0,3.0,7.0,29.0,29.0
AC005901.1,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC005906.2,lncRNA,4.5,15.5,13.5,12.0,29.0,30.0
AC005906.3,lncRNA,1.0,3.0,0.0,0.0,7.0,8.0
AC005908.2,lncRNA,0.0,0.0,0.0,1.0,0.0,0.0
AC005909.1,lncRNA,0.0,0.0,0.0,2.0,6.0,3.0
AC005909.2,lncRNA,0.0,0.0,0.0,0.0,3.0,0.0
AC005911.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC005912.2,lncRNA,0.0,2.0,3.0,3.0,8.0,5.0
AC005914.1,lncRNA,1.0,2.0,0.0,0.0,2.0,2.0
AC005920.1,lncRNA,2.0,0.0,4.0,2.0,13.0,5.0
AC005920.3,lncRNA,0.0,0.0,1.0,0.0,8.0,5.0
AC005920.4,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC005921.2,lncRNA,0.0,0.0,0.0,2.5,0.5,0.0
AC005921.4,lncRNA,1.0,1.0,1.0,0.0,8.0,6.0
AC005944.1,lncRNA,2.5,2.5,2.5,0.0,6.0,4.0
AC005954.2,lncRNA,0.0,0.0,0.0,0.0,2.0,2.0
AC005962.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005962.2,lncRNA,1.0,1.0,5.0,2.0,4.5,4.5
AC005972.3,lncRNA,2.0,5.0,3.0,1.0,4.0,6.0
AC005993.1,lncRNA,0.0,1.0,1.0,1.0,6.0,4.0
AC005996.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC005998.1,lncRNA,1.0,2.0,2.0,5.0,36.0,45.0
AC005999.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC005999.2,lncRNA,0.0,0.0,0.0,1.0,2.0,3.0
AC006001.2,lncRNA,9.0,2.0,1.0,6.0,15.0,19.0
AC006003.1,lncRNA,0.0,0.0,1.0,0.0,11.0,1.0
AC006007.1,lncRNA,0.0,1.0,0.0,0.0,2.0,0.0
AC006013.1,lncRNA,0.0,0.0,0.0,0.0,1.0,3.0
AC006017.1,lncRNA,0.0,0.0,1.0,1.0,1.0,1.0
AC006019.1,lncRNA,2.0,5.0,5.0,3.0,7.0,14.0
AC006019.2,lncRNA,0.0,0.0,3.0,3.0,3.0,6.0
AC006019.3,lncRNA,0.0,2.0,0.0,0.0,0.0,2.0
AC006026.3,lncRNA,0.0,0.5,0.0,0.0,1.0,1.5
AC006027.1,lncRNA,0.0,0.0,0.5,0.0,0.5,0.0
AC006033.2,lncRNA,3.0,0.0,0.0,0.0,1.0,2.0
AC006037.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006040.1,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC006041.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006041.2,lncRNA,1.0,1.0,1.0,1.0,4.0,4.0
AC006042.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006042.3,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006043.1,lncRNA,1.0,0.0,2.0,0.0,0.0,0.0
AC006058.1,lncRNA,2.0,1.0,1.0,1.0,6.0,4.0
AC006058.2,lncRNA,0.0,0.0,0.0,0.0,2.0,9.0
AC006058.3,lncRNA,1.0,4.0,4.0,3.0,6.0,14.0
AC006059.1,lncRNA,3.0,0.0,1.0,0.0,5.0,5.0
AC006059.3,lncRNA,0.0,0.0,0.0,0.5,2.0,2.5
AC006059.4,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC006059.5,lncRNA,3.5,2.0,2.5,8.0,10.0,10.0
AC006062.1,lncRNA,0.0,0.0,1.0,1.0,3.0,4.0
AC006063.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC006063.2,lncRNA,0.0,1.0,0.0,0.0,3.0,7.0
AC006063.3,lncRNA,0.0,0.0,0.0,0.0,3.0,4.0
AC006063.4,lncRNA,1.0,5.0,3.0,2.0,8.0,13.0
AC006064.1,lncRNA,1.0,0.0,0.0,0.0,1.0,2.0
AC006064.2,lncRNA,0.0,0.67,0.33,0.0,2.17,1.83
AC006064.3,lncRNA,0.0,0.0,0.0,1.0,0.0,5.0
AC006064.4,lncRNA,4.5,16.5,0.5,0.5,0.0,3.0
AC006064.5,lncRNA,2.5,0.0,1.5,3.0,0.5,0.0
AC006065.4,lncRNA,0.0,0.0,0.0,1.0,3.0,1.0
AC006076.1,lncRNA,0.0,1.0,0.0,3.0,2.0,2.0
AC006111.1,lncRNA,0.0,0.0,0.0,0.0,0.0,0.5
AC006111.2,lncRNA,0.0,0.0,0.0,0.33,2.0,3.0
AC006111.3,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC006112.1,lncRNA,0.0,3.0,0.0,3.0,1.0,2.0
AC006115.2,lncRNA,3.0,11.0,6.5,8.5,33.83,44.33
AC006116.6,lncRNA,0.0,1.0,0.0,0.0,1.0,0.0
AC006116.7,lncRNA,0.0,5.0,1.5,2.0,9.5,12.0
AC006116.8,lncRNA,0.0,1.0,0.0,0.0,0.0,1.5
AC006116.9,lncRNA,0.0,3.0,1.0,2.0,10.0,22.0
AC006130.1,lncRNA,0.0,1.0,2.0,12.0,7.0,37.0
AC006130.3,lncRNA,1.0,0.0,0.0,1.0,19.0,4.0
AC006141.1,lncRNA,2.0,12.0,0.0,0.0,0.0,6.0
AC006144.1,lncRNA,0.0,0.0,0.0,0.0,0.0,1.0
AC006146.1,lncRNA,0.0,2.0,0.0,0.5,0.5,0.0
AC006148.1,lncRNA,9.5,5.5,5.5,7.5,22.5,22.0
AC006148.2,lncRNA,1.0,0.0,0.0,0.0,3.0,1.0
AC006153.1,lncRNA,0.0,0.0,0.0,0.0,0.5,0.0
AC006157.1,lncRNA,0.0,0.0,0.0,0.0,3.0,2.0
AC006160.1,lncRNA,1.0,4.0,1.0,0.0,2.0,5.0
AC006197.2,lncRNA,0.0,0.0,1.0,1.0,5.0,1.0
AC006206.1,lncRNA,0.0,3.0,0.0,5.0,4.0,5.0
AC006206.2,lncRNA,2.0,6.0,0.0,2.0,11.0,10.0
AC006207.1,lncRNA,0.0,0.0,0.0,1.0,0.0,1.0
AC006213.1,lncRNA,0.5,2.0,1.5,2.0,15.0,15.0
AC006213.2,lncRNA,2.0,0.0,2.0,0.0,3.0,9.0
AC006213.3,lncRNA,2.0,0.0,1.0,0.0,7.0,2.0
AC006213.7,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC006230.1,lncRNA,5.0,5.0,3.0,5.0,19.0,9.0
AC006237.1,lncRNA,0.0,0.0,0.0,0.0,3.0,0.0
AC006238.1,lncRNA,2.0,0.0,0.0,0.0,0.0,0.0
AC006238.2,lncRNA,0.0,1.0,1.0,0.0,1.0,2.0
AC006252.1,lncRNA,0.0,1.0,1.0,0.0,1.0,1.0
AC006262.1,lncRNA,6.0,3.0,3.0,5.0,13.0,14.0
AC006262.2,lncRNA,0.0,0.0,0.0,0.0,0.0,2.0
AC006262.3,lncRNA,0.0,0.0,0.0,0.0,0.5,1.0
AC006270.1,lncRNA,0.0,2.0,0.0,1.0,2.0,1.0
AC006273.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006288.1,lncRNA,0.0,0.0,1.0,0.0,1.0,3.0
AC006296.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006296.2,lncRNA,0.0,0.0,0.0,1.0,1.0,0.0
AC006296.3,lncRNA,0.0,5.0,0.0,0.0,3.0,1.0
AC006299.1,lncRNA,2.0,1.0,1.5,3.0,9.5,10.0
AC006305.1,lncRNA,8.0,0.0,0.0,0.0,9.5,8.0
AC006305.2,lncRNA,0.0,0.0,0.0,0.0,3.0,3.0
AC006305.3,lncRNA,0.0,1.0,0.0,1.0,1.0,3.0
AC006348.1,lncRNA,2.0,5.0,0.0,5.0,9.0,10.0
AC006357.1,lncRNA,1.0,1.0,2.0,1.0,1.0,1.0
AC006364.1,lncRNA,0.0,5.0,1.0,1.0,5.0,4.0
AC006369.1,lncRNA,0.0,0.0,1.0,0.0,2.5,0.0
AC006369.2,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006372.1,lncRNA,1.0,2.0,0.0,1.0,8.0,7.0
AC006372.2,lncRNA,0.0,1.0,2.0,0.0,0.0,3.0
AC006372.3,lncRNA,5.0,8.0,3.0,1.0,20.0,20.0
AC006398.1,lncRNA,1.0,0.0,0.0,0.0,1.0,0.0
AC006427.2,lncRNA,0.0,1.0,0.0,0.0,0.0,1.0
AC006435.1,lncRNA,14.5,5.0,29.5,9.5,42.5,29.0
AC006435.2,lncRNA,0.0,0.0,1.5,0.5,0.5,4.5
AC006435.3,lncRNA,0.5,0.5,0.5,0.0,0.0,0.0
AC006441.1,lncRNA,0.0,0.0,0.0,2.0,0.0,0.0
AC006441.3,lncRNA,0.0,3.5,0.0,0.0,0.0,1.0
AC006441.4,lncRNA,1.0,0.0,0.0,0.0,0.0,2.0
AC006445.2,lncRNA,1.0,0.0,0.0,0.0,0.0,1.0
AC006449.1,lncRNA,0.0,0.0,1.0,0.0,0.0,3.0
AC006449.2,lncRNA,0.5,1.0,0.0,0.0,12.5,7.5
AC006449.3,lncRNA,0.5,0.0,0.0,1.5,2.0,2.5
AC006449.5,lncRNA,0.0,2.0,2.0,6.0,10.5,11.0
AC006449.6,lncRNA,4.5,5.0,1.0,5.0,27.5,25.5
AC006450.1,lncRNA,0.0,0.0,0.0,0.0,6.0,1.0
AC006450.2,lncRNA,0.0,1.0,0.0,0.0,1.5,0.0
AC006450.3,lncRNA,1.0,2.0,1.0,2.0,12.0,21.0
AC006452.1,lncRNA,2.0,9.0,2.0,9.0,8.0,12.0
AC006455.1,lncRNA,0.0,0.0,0.0,0.0,3.0,3.0
AC006455.4,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006455.5,lncRNA,1.0,8.5,1.5,3.5,36.5,23.5
AC006455.8,lncRNA,0.5,0.0,0.0,0.0,0.5,0.5
AC006458.1,lncRNA,0.0,0.0,0.0,0.0,2.0,0.0
AC006459.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006460.1,lncRNA,1.0,1.0,2.0,1.0,7.5,8.0
AC006460.2,lncRNA,3.0,14.0,20.0,4.0,85.0,74.5
AC006478.1,lncRNA,5.0,0.0,1.0,0.0,3.0,1.0
AC006478.2,lncRNA,1.0,1.0,0.0,0.0,4.0,4.0
AC006480.2,lncRNA,1.0,0.0,0.0,1.0,1.0,0.0
AC006482.1,lncRNA,0.0,0.0,0.0,0.0,1.0,0.0
AC006483.2,lncRNA,1.0,5.0,2.0,0.0,15.0,17.0
AC006487.1,lncRNA,0.0,0.5,0.0,0.5,16.0,16.0
AC006487.2,lncRNA,0.0,0.0,0.0,2.0,6.0,7.0
AC006504.1,lncRNA,0.0,1.0,1.0,1.0,7.0,3.0
AC006504.5,lncRNA,10.5,7.0,6.5,10.0,49.5,47.0
AC006511.4,lncRNA,0.0,3.0,2.0,2.0,4.0,3.0
AC006511.5,lncRNA,4.5,3.0,15.0,4.5,94.5,83.0
AC006511.6,lncRNA,0.0,3.0,0.0,0.0,2.0,0.0
AC006517.2,lncRNA,0.0,2.0,0.0,0.0,2.0,0.0
AC006525.1,lncRNA,0.0,0.0,1.0,0.0,0.0,2.0
AC006538.1,lncRNA,15.0,25.0,16.0,3.0,4.0,6.0
AC006538.3,lncRNA,0.0,1.0,0.0,0.0,3.0,0.0
AC006538.4,lncRNA,1.0,1.0,3.0,1.0,10.0,11.0
AC006547.1,lncRNA,5.5,0.5,2.0,0.0,52.0,59.5
AC006547.2,lncRNA,0.0,0.0,0.0,0.0,2.0,0.5
AC006547.3,lncRNA,0.0,0.0,0.5,0.0,1.0,0.0
AC006557.1,lncRNA,0.0,0.0,0.0,1.0,2.0,1.0
AC006566.1,lncRNA,0.0,1.0,0.0,0.0,1.0,0.0
AC006566.2,lncRNA,0.0,2.0,0.0,0.0,2.0,1.0
AC006581.1,lncRNA,0.0,2.0,0.0,0.0,0.0,0.0
AC006581.2,lncRNA,0.0,0.0,0.0,2.0,0.0,1.0
AC006942.1,lncRNA,1.0,0.0,1.0,0.0,9.0,4.5
AC006946.2,lncRNA,3.0,0.0,2.0,1.0,3.0,0.0
AC006946.3,lncRNA,0.0,0.0,0.0,0.0,1.0,2.0
AC006947.1,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006960.3,lncRNA,0.0,2.0,0.0,0.0,0.0,0.0
AC006967.2,lncRNA,0.0,0.0,0.0,0.0,1.0,1.0
AC006967.3,lncRNA,0.0,0.0,1.0,2.0,1.0,3.0
AC006972.1,lncRNA,1.0,0.0,0.0,0.0,0.0,1.5
AC006974.1,lncRNA,0.0,2.0,1.0,0.0,3.0,3.0
AC006974.2,lncRNA,1.0,2.0,4.0,0.0,2.0,1.0
AC006994.1,lncRNA,0.0,5.0,0.5,3.0,14.5,7.0
